"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=equus"
"Access Time","Thu 2017-02-02 21:29:11 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","equus"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0472"
"Records Found","1631"
"Records Returned","1631"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"384357","occ","","","36574","Equus sivalensis","species","42996","species not entered","Equus","genus","42996","Pliocene","Pleistocene","5.333","0.0117","9787"
"384499","occ","","","36586","Equus yunnanensis","species","97607","","Equus yunnanensis","species","97607","Pleistocene","","2.588","0.0117","9810"
"384525","occ","","","36587","Equus yunnanensis","species","97607","","Equus yunnanensis","species","97607","Pleistocene","","2.588","0.0117","9810"
"385329","occ","","","36706","Equus sp.","genus","42996","","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","9309"
"385963","occ","","","36452","Equus caballus","species","46259","","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","9858"
"385971","occ","","","36517","Equus caballus","species","46259","","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","9858"
"385975","occ","","","36518","Equus caballus","species","46259","","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","9858"
"385976","occ","","","36518","Equus (Asinus) sp.","subgenus","162071","subjective synonym of","Equus","genus","42996","Pleistocene","","2.588","0.0117","9858"
"385977","occ","","","36523","Equus caballus","species","46259","","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","9858"
"387086","occ","","","36975","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Late Pliocene","","3.6","2.588","9888"
"387479","occ","","","37024","Equus cf. altidens","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","9913"
"387480","occ","","","37024","Equus caballus","species","46259","","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","9913"
"387501","occ","","","37026","Equus cf. altidens","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","9913"
"388535","occ","","","22494","Equus informal n. sp.","genus","42996","","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","9955"
"389699","occ","","","20166","Equus cf. calobatus","species","46260","subjective synonym of","Equus francisci","species","46270","Irvingtonian","","1.8","0.3","3081"
"392821","occ","10538","","37751","Equus sivalensis","species","42996","species not entered","Equus","genus","42996","Pliocene","Pleistocene","5.333","0.0117","10067"
"394958","occ","","","37999","Equus sp.","genus","42996","","Equus","genus","42996","Lujanian","","0.781","0.012","9817"
"395156","occ","","","22491","Equus informal n. sp.","genus","42996","","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","9955"
"395201","occ","","","22498","Equus informal n. sp.","genus","42996","","Equus","genus","42996","Gelasian","Calabrian","2.588","0.781","9955"
"395327","occ","","","38039","Equus oldowayensis","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","4918"
"395328","occ","","","38039","Equus grevyi","species","90652","recombined as","Equus (Dolichohippus) grevyi","species","90652","Pleistocene","","2.588","0.0117","4918"
"395349","occ","","","38040","Equus sp.","genus","42996","","Equus","genus","42996","Pleistocene","","2.588","0.0117","10100"
"396197","occ","","","38087","Equus cf. stenonis","species","42996","species not entered","Equus","genus","42996","Piacenzian","Calabrian","3.6","0.781","10227"
"396198","occ","","","38087","Equus caballus","species","46259","","Equus caballus","species","46259","Piacenzian","Calabrian","3.6","0.781","10227"
"396749","occ","","","21409","Equus koobiforensis","species","42996","species not entered","Equus","genus","42996","Calabrian","","1.806","0.781","10216"
"396878","occ","","","21368","Equus indet.","genus","42996","","Equus","genus","42996","Calabrian","","1.806","0.781","10216"
"398881","occ","","","38314","Equus sp.","genus","42996","","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","10278"
"406489","occ","","","13490","Equus cf. caballus","species","46259","","Equus caballus","species","46259","Quaternary","Middle Pleistocene","2.588","0.126","10567"
"407556","occ","","","39209","Equus sivalensis","species","42996","species not entered","Equus","genus","42996","Late Pliocene","","3.6","2.588","10584"
"407574","occ","","","39210","Equus sivalensis","species","42996","species not entered","Equus","genus","42996","Late Pliocene","","3.6","2.588","10584"
"407977","occ","","","11803","Equus hydruntinus","species","42996","species not entered","Equus","genus","42996","Late Pleistocene","","0.126","0.0117","10604"
"408019","occ","","","39252","Equus caballus","species","46259","","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","10604"
"408020","occ","","","39252","Equus hemionus","species","46275","recombined as","Equus (Hemionus) hemionus","species","46275","Pleistocene","","2.588","0.0117","10604"
"408429","occ","","","39314","Equus caballus","species","46259","","Equus caballus","species","46259","Pleistocene","","2.588","0.0117","10617"
"408430","occ","","","39314","Equus altidens","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","10617"
"408507","occ","","","39321","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10617"
"408561","occ","","","39322","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Pliocene","Pleistocene","5.333","0.0117","10617"
"410364","occ","","","39622","""Equus"" simionescui","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10720"
"410369","occ","","","39424","Plesippus (Allohippus) cf. euxinicus","species","50472","subjective synonym of, species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10720"
"410888","occ","","","39682","Equus sp.","genus","42996","","Equus","genus","42996","Pliocene","","5.333","2.588","10720"
"412051","occ","11057","","39845","Equus athanasiui","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","7584"
"412061","occ","11062","","39846","Equus athanasiui","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","7584"
"412077","occ","10791","","39847","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","7584"
"412084","occ","10792","","39850","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","7584"
"412254","occ","10793","","39859","Equus cf. suessenbornensis","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","7584"
"412258","occ","","","39863","Equus aluticus","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","10805"
"412259","occ","","","39864","Equus aluticus","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","10805"
"412266","occ","10794","","39866","Equus ex gr. major","species","46285","subjective synonym of","Equus complicatus","species","46261","Early Pleistocene","","2.588","0.781","7584"
"412267","occ","10795","","39866","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","7584"
"412277","occ","10796","","39867","Equus cf. marxi","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","7584"
"412413","occ","","","39882","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10818"
"414649","occ","10797","","40112","Equus cf. altidens","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","7584"
"414650","occ","10798","","40112","Equus cf. marxi","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","7584"
"414651","occ","","","40112","Equus aluticus","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10873"
"415444","occ","10799","","40256","Equus cf. suessenbornensis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","7584"
"415448","occ","10800","","40258","Equus cf. marxi","species","42996","species not entered","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","7584"
"415452","occ","10801","","40259","Equus cf. marxi","species","42996","species not entered","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","7584"
"415453","occ","10802","","40259","Equus cf. marxi","species","42996","species not entered","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","7584"
"415454","occ","","","40259","Equus cf. mosbachensis","species","42996","species not entered","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","10873"
"415479","occ","","","40262","Equus cf. mosbachensis","species","42996","species not entered","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","10873"
"415508","occ","","","40265","Equus ex gr. sanmeniensis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10889"
"415534","occ","","","40266","Equus ex gr. sanmeniensis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10889"
"416633","occ","","","40395","Equus cf. stenonis","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10898"
"416637","occ","","","40397","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10898"
"416642","occ","","","40398","Equus suessenbornensis","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","10898"
"416655","occ","","","40398","Equus hipparionoides","species","42996","species not entered","Equus","genus","42996","Pleistocene","","2.588","0.0117","10904"
"416695","occ","","","40401","Equus suessenbornensis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10904"
"416696","occ","","","40401","Equus hipparionoides","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10904"
"417530","occ","","","40496","Equus caballus","species","46259","","Equus caballus","species","46259","Middle Pleistocene","","0.781","0.126","10916"
"417546","occ","","","40497","Equus caballus","species","46259","","Equus caballus","species","46259","Middle Pleistocene","Late Pleistocene","0.781","0.0117","10916"
"417584","occ","","","40500","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Early Pleistocene","","2.588","0.781","10917"
"418298","occ","","","40564","Equus stenonis","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10949"
"418302","occ","","","40564","cf. Equus stenonis","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10948"
"418317","occ","","","36112","Equus stenonis","species","42996","species not entered","Equus","genus","42996","MN 17","","2.588","1.806","10948"
"418347","occ","10919","","34396","Equus sp.","genus","42996","","Equus","genus","42996","Pliocene","","5.333","2.588","10946"
"418921","occ","","","34444","Equus sp.","genus","42996","","Equus","genus","42996","Pliocene","","5.333","2.588","10946"
"418964","occ","","","40695","Hemionus sp.","genus","104798","obsolete variant of","Equus (Hemionus)","subgenus","104798","Middle Pleistocene","","0.781","0.126","10958"
"418965","occ","11025","","40695","Equus cf. suessenbornensis","species","42996","species not entered","Equus","genus","42996","Middle Pleistocene","","0.781","0.126","10958"
"419029","occ","","","39409","Equus cf. bressanus","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10960"
"419030","occ","","","39409","Equus cf. stenonis","species","42996","species not entered","Equus","genus","42996","Pliocene","","5.333","2.588","10960"
